time,pitch
0.0029808676194065346,74.28584319899716
0.008942602858219607,73.91281348288561
0.01490433809703267,74.50355560188127
0.020866073335845746,74.30927700605335
0.026827808574658808,74.5006501750575
0.032789543813471884,74.623101088424
0.03875127905228495,74.7660022407222
0.04471301429109802,75.05353936147138
0.050674749529911085,75.31523357780904
0.05663648476872416,75.8076729078426
0.06259822000753723,76.6568538515984
0.06855995524635031,77.42622781952862
0.07452169048516336,77.77621916873052
0.08048342572397643,78.47093897138821
0.08644516096278951,79.12952073115584
0.09240689620160258,79.25500269499032
0.09836863144041563,79.44140925022543
0.10433036667922871,79.5872172312098
0.11029210191804178,79.7621035836023
0.11625383715685483,79.86270851156904
0.12221557239566791,80.07083179241523
0.12817730763448099,80.20609804548899
0.13413904287329406,80.52635619620673
0.14010077811210714,80.62337384232363
0.1460625133509202,80.83532708739826
0.15202424858973326,80.99646047771195
0.15798598382854634,81.12247399153786
0.1639477190673594,81.39206081192917
0.16990945430617246,81.59846956820884
0.17587118954498554,81.77205928619645
0.18183292478379862,81.96077414744084
0.1877946600226117,82.22529013982809
0.19375639526142474,82.30171842926126
0.19971813050023782,82.59753088945276
0.2056798657390509,82.80430194971864
0.21164160097786394,82.92805978367684
0.21760333621667702,82.89992379613787
0.2235650714554901,82.82086177678676
0.2295268066943032,82.6520108122486
0.23548854193311625,82.45462130251914
0.2414502771719293,82.21340481063345
0.24741201241074234,81.94662580851329
0.25337374764955545,81.68186616201105
0.2593354828883685,81.49560597077696
0.2652972181271816,81.25469160345715
0.27125895336599465,81.13701092848731
0.2772206886048077,81.06461968428304
0.2831824238436208,80.90990909819979
0.28914415908243385,80.66499013190159
0.29510589432124695,80.40363946018742
0.30106762956006,80.06195746956263
0.30702936479887305,79.85565808438362
0.31299110003768615,79.64112624231932
0.3189528352764992,79.30835254404411
0.32491457051531225,78.95376338808711
0.33087630575412535,78.67160540671566
0.3368380409929384,78.39800371651441
0.34279977623175145,78.18915441710172
0.34876151147056456,78.04427352715055
0.3547232467093776,77.72824955171326
0.3606849819481907,77.23274430395179
0.36664671718700376,76.74296396863546
0.3726084524258168,76.19935045417562
0.3785701876646299,75.67005992823213
0.38453192290344296,75.14847192665421
0.39049365814225606,74.64175199593365
0.3964553933810691,74.12482239784684
0.40241712861988216,74.00869948039622
0.40837886385869526,73.79907179713999
0.4143405990975083,73.73974353376394
0.42030233433632136,73.27081597209818
0.42626406957513446,72.50573398269336
0.4322258048139475,71.761112314733
0.43818754005276056,71.03549092387962
0.44414927529157366,70.48564617068473
0.4501110105303867,69.90810359986625
0.4560727457691998,69.20546914612524
0.46203448100801287,68.52220473377555
0.4679962162468259,67.74395971733834
0.4739579514856391,66.9555480046639
0.4799196867244521,66.16583349997559
0.48588142196326517,65.27454194736471
0.4918431572020782,63.660054210528784
0.49780489244089127,62.09875374165152
0.5037666276797043,61.5545609690793
0.5097283629185173,59.72614250128341
0.5156900981573305,58.930857866315876
0.5216518333961435,58.416516529772665
0.5276135686349566,57.393938170676556
0.5335753038737696,56.11551507848436
0.5395370391125827,53.1695002202142
0.5454987743513958,47.82978039592335
0.5514605095902089,41.90264550368935
0.5574222448290219,38.230707740494395
0.563383980067835,36.368177281382145
0.569345715306648,34.58124075966213
0.5753074505454612,32.847013780206346
0.5812691857842742,31.309110084975693
0.5872309210230873,29.967152805534237
0.5931926562619003,28.278370917535025
0.5991543915007134,27.42591931870455
0.6051161267395265,26.003085447153563
0.6110778619783396,25.034672599637563
0.6170395972171526,24.241665858607973
0.6230013324559657,23.63488915825741
0.6289630676947787,22.778253374436193
0.6349248029335918,21.66507650296294
0.6408865381724049,20.810760280159347
0.646848273411218,19.839317763419302
0.652810008650031,19.31745934341786
0.6587717438888441,18.516588963735842
0.6647334791276571,17.954295739641715
0.6706952143664703,17.430214608788894
0.6766569496052833,16.617141600640903
0.6826186848440964,15.884263597826624
0.6885804200829094,15.364544238180883
0.6945421553217225,14.78311159199747
0.7005038905605355,14.642593205965598
0.7064656257993487,13.923689857853633
0.7124273610381617,13.267259031990159
0.7183890962769748,12.994350945408625
0.7243508315157878,12.653386859963824
0.7303125667546009,12.137916759933884
0.736274301993414,11.443256035411542
0.7422360372322271,10.942409932675293
0.7481977724710401,9.815579540410551
0.7541595077098532,9.652658270369566
0.7601212429486662,8.950081404828184
0.7660829781874794,8.454098150505235
0.7720447134262924,8.47612834234682
0.7780064486651055,8.376125644801418
0.7839681839039185,8.188357693807042
0.7899299191427316,8.05035167265918
0.7958916543815447,8.002815157684964
0.8018533896203578,7.66847319638732
0.8078151248591708,7.238018458899584
0.8137768600979839,7.034834086405822
0.8197385953367969,6.833817077292906
0.82570033057561,6.910325075327178
0.8316620658144231,6.634253165687382
0.8376238010532362,6.44483729342545
0.8435855362920492,6.59914562442544
0.8495472715308623,6.654616934027673
0.8555090067696753,6.492130645948859
0.8614707420084885,6.550783737534235
0.8674324772473015,6.355924472370878
0.8733942124861146,6.205974723785009
0.8793559477249276,6.05902709822018
0.8853176829637407,5.946685072440866
0.8912794182025537,6.017842345278426
0.8972411534413669,5.834060928780948
0.90320288868018,5.9757524831067865
0.909164623918993,6.322188101709314
0.915126359157806,6.661360410043629
0.9210880943966191,7.285156165158189
0.9270498296354323,7.7521416136233645
